Date,State,Confirmed,Deceased,Recovered
18-Jun-20,MH,3752,100,1672
18-Jun-20,ML,0,0,1
18-Jun-20,MN,54,0,7
18-Jun-20,MP,182,4,244
18-Jun-20,MZ,9,0,0
18-Jun-20,NL,0,0,6
18-Jun-20,OR,174,0,97
18-Jun-20,PB,118,5,32
18-Jun-20,PY,26,1,7
18-Jun-20,RJ,315,17,275
18-Jun-20,SK,0,0,1
18-Jun-20,TG,352,3,230
18-Jun-20,TN,2141,49,1017
18-Jun-20,TR,21,0,83
18-Jun-20,TT,13829,343,10741
18-Jun-20,UN,430,0,0
18-Jun-20,UP,604,23,399
18-Jun-20,UT,80,0,132
18-Jun-20,WB,435,12,468
18-Mar-20,AN,0,0,0
18-Mar-20,AP,0,0,0
18-Mar-20,AR,0,0,0
18-Mar-20,AS,0,0,0
18-Mar-20,BR,0,0,0
18-Mar-20,CH,0,0,0
18-Mar-20,CT,0,0,0
18-Mar-20,DD,0,0,0
18-Mar-20,DL,2,0,0
18-Mar-20,DN,0,0,0
18-Mar-20,GA,0,0,0
18-Mar-20,GJ,0,0,0
18-Mar-20,HP,0,0,0
18-Mar-20,HR,1,0,0
18-Mar-20,JH,0,0,0
18-Mar-20,JK,1,0,0
18-Mar-20,KA,5,0,0
18-Mar-20,KL,0,0,0
18-Mar-20,LA,8,0,0
18-Mar-20,LD,0,0,0
18-Mar-20,MH,3,0,0
18-Mar-20,ML,0,0,0
18-Mar-20,MN,0,0,0
18-Mar-20,MP,0,0,0
18-Mar-20,MZ,0,0,0
18-Mar-20,NL,0,0,0
18-Mar-20,OR,1,0,0
18-Mar-20,PB,1,0,0
18-Mar-20,PY,0,0,0
18-Mar-20,RJ,3,0,0
18-Mar-20,SK,0,0,0
18-Mar-20,TG,8,0,0
18-Mar-20,TN,1,0,0
18-Mar-20,TR,0,0,0
18-Mar-20,TT,37,0,0
18-Mar-20,UN,0,0,0
18-Mar-20,UP,2,0,0
18-Mar-20,UT,1,0,0
18-Mar-20,WB,0,0,0
18-May-20,AN,0,0,0
18-May-20,AP,52,0,96
18-May-20,AR,0,0,0
18-May-20,AS,15,2,0
18-May-20,BR,103,1,44
18-May-20,CH,5,0,3
18-May-20,CT,10,0,0
18-May-20,DD,0,0,0
18-May-20,DL,299,12,283
18-May-20,DN,0,0,0
18-May-20,GA,9,0,0
18-May-20,GJ,366,35,305
18-May-20,HP,10,0,2
18-May-20,HR,18,0,36
18-May-20,JH,5,0,14
18-May-20,JK,106,2,34
18-May-20,KA,99,0,21
18-May-20,KL,29,0,0
18-May-20,LA,0,0,19
18-May-20,LD,0,0,0
18-May-20,MH,2005,51,749
18-May-20,ML,0,0,1
18-May-20,MN,0,0,0
18-May-20,MP,259,4,32
18-May-20,MZ,0,0,0
18-May-20,NL,0,0,0
18-May-20,OR,48,0,57
18-May-20,PB,16,2,181
18-May-20,PY,0,0,0
18-May-20,RJ,305,7,163
18-May-20,SK,0,0,0
18-May-20,TG,41,0,10
18-May-20,TN,536,3,234
18-May-20,TR,0,0,4
18-May-20,TT,4628,131,2482
18-May-20,UN,0,0,0
18-May-20,UP,141,6,147
18-May-20,UT,4,0,0
18-May-20,WB,147,6,47
19-Apr-20,AN,1,0,0
19-Apr-20,AP,44,1,23
19-Apr-20,AR,0,0,0
19-Apr-20,AS,0,0,5
19-Apr-20,BR,10,0,0
19-Apr-20,CH,3,0,4
19-Apr-20,CT,0,0,0
19-Apr-20,DD,0,0,0
19-Apr-20,DL,110,2,83
19-Apr-20,DN,0,0,0
19-Apr-20,GA,0,0,1
19-Apr-20,GJ,367,10,12
19-Apr-20,HP,0,0,0
19-Apr-20,HR,18,0,4
19-Apr-20,JH,8,0,0
19-Apr-20,JK,13,0,5
19-Apr-20,KA,6,2,7
19-Apr-20,KL,2,0,13
19-Apr-20,LA,0,0,0
19-Apr-20,LD,0,0,0
19-Apr-20,MH,552,12,142
19-Apr-20,ML,0,0,0
19-Apr-20,MN,0,0,0
19-Apr-20,MP,5,3,4
19-Apr-20,MZ,0,0,0
19-Apr-20,NL,0,0,0
19-Apr-20,OR,0,0,0
19-Apr-20,PB,10,0,6
19-Apr-20,PY,0,0,0
19-Apr-20,RJ,127,2,5
19-Apr-20,SK,0,0,0
19-Apr-20,TG,49,3,0
19-Apr-20,TN,105,0,46
19-Apr-20,TR,0,0,0
19-Apr-20,TT,1580,38,388
19-Apr-20,UN,0,0,0
19-Apr-20,UP,125,3,19
19-Apr-20,UT,2,0,2
19-Apr-20,WB,23,0,7
19-Jun-20,AN,2,0,0
19-Jun-20,AP,465,4,133
19-Jun-20,AR,32,0,3
19-Jun-20,AS,0,0,218
19-Jun-20,BR,250,5,137
19-Jun-20,CH,7,0,9
19-Jun-20,CT,72,1,103
19-Jun-20,DD,0,0,0
19-Jun-20,DL,3137,66,2228
19-Jun-20,DN,14,0,0
19-Jun-20,GA,20,0,9
19-Jun-20,GJ,540,27,340
19-Jun-20,HP,32,0,12
19-Jun-20,HR,525,10,333
19-Jun-20,JH,42,0,137
19-Jun-20,JK,125,4,50
19-Jun-20,KA,337,9,230
19-Jun-20,KL,118,0,96
19-Jun-20,LA,57,0,0
19-Jun-20,LD,0,0,0
19-Jun-20,MH,3827,142,1935
19-Jun-20,ML,0,0,0
19-Jun-20,MN,75,0,19
19-Jun-20,MP,156,9,116
19-Jun-20,MZ,0,0,8
19-Jun-20,NL,5,0,16
19-Jun-20,OR,165,0,153
19-Jun-20,PB,217,9,66
19-Jun-20,PY,16,1,2
19-Jun-20,RJ,299,3,255
19-Jun-20,SK,0,0,16
19-Jun-20,TG,499,3,51
19-Jun-20,TN,2115,41,1630
19-Jun-20,TR,27,0,18
19-Jun-20,TT,14638,364,9029
19-Jun-20,UN,224,0,0
19-Jun-20,UP,809,19,357
19-Jun-20,UT,74,0,47
19-Jun-20,WB,355,11,302
19-Mar-20,AN,0,0,0
19-Mar-20,AP,2,0,0
19-Mar-20,AR,0,0,0
19-Mar-20,AS,0,0,0
19-Mar-20,BR,0,0,0
19-Mar-20,CH,1,0,0
19-Mar-20,CT,1,0,0
19-Mar-20,DD,0,0,0
19-Mar-20,DL,4,0,1
19-Mar-20,DN,0,0,0
19-Mar-20,GA,0,0,0
19-Mar-20,GJ,2,0,0
19-Mar-20,HP,0,0,0
19-Mar-20,HR,1,0,0
19-Mar-20,JH,0,0,0
19-Mar-20,JK,0,0,0
19-Mar-20,KA,1,0,0
19-Mar-20,KL,1,0,0
19-Mar-20,LA,0,0,0
19-Mar-20,LD,0,0,0
19-Mar-20,MH,4,0,0
19-Mar-20,ML,0,0,0
19-Mar-20,MN,0,0,0
19-Mar-20,MP,0,0,0
19-Mar-20,MZ,0,0,0
19-Mar-20,NL,0,0,0
19-Mar-20,OR,0,0,0
19-Mar-20,PB,0,1,0
19-Mar-20,PY,0,0,0
19-Mar-20,RJ,2,0,0
19-Mar-20,SK,0,0,0
19-Mar-20,TG,3,0,0
19-Mar-20,TN,1,0,0
19-Mar-20,TR,0,0,0
19-Mar-20,TT,27,1,5
19-Mar-20,UN,0,0,0
19-Mar-20,UP,3,0,4
19-Mar-20,UT,1,0,0
19-Mar-20,WB,0,0,0
19-May-20,AN,0,0,0
19-May-20,AP,57,2,69
19-May-20,AR,0,0,0
19-May-20,AS,42,0,0
19-May-20,BR,96,0,0
19-May-20,CH,3,0,3
19-May-20,CT,5,0,0
19-May-20,DD,0,0,0
19-May-20,DL,500,6,265
19-May-20,DN,0,0,0
19-May-20,GA,8,0,0
19-May-20,GJ,395,25,239
19-May-20,HP,2,1,5
19-May-20,HR,36,0,29
19-May-20,JH,20,0,0
19-May-20,JK,28,2,38
19-May-20,KA,149,3,13
19-May-20,KL,12,0,0
19-May-20,LA,0,0,0
19-May-20,LD,0,0,0
19-May-20,MH,2078,76,1202
19-May-20,ML,0,0,0
19-May-20,MN,2,0,0
19-May-20,MP,229,6,196
19-May-20,MZ,0,0,0
19-May-20,NL,0,0,0
19-May-20,OR,102,1,30
19-May-20,PB,22,1,95
19-May-20,PY,5,0,1
19-May-20,RJ,338,5,119
19-May-20,SK,0,0,0
19-May-20,TG,42,4,9
19-May-20,TN,688,3,489
19-May-20,TR,8,0,27
19-May-20,TT,6154,146,3032
19-May-20,UN,814,0,0
19-May-20,UP,321,5,135
19-May-20,UT,15,0,0
19-May-20,WB,137,6,68
20-Apr-20,AN,1,0,0
20-Apr-20,AP,75,3,27
20-Apr-20,AR,0,0,0
20-Apr-20,AS,0,0,2
20-Apr-20,BR,17,0,0
20-Apr-20,CH,0,0,1
20-Apr-20,CT,0,0,0
20-Apr-20,DD,0,0,0
20-Apr-20,DL,78,2,141
20-Apr-20,DN,0,0,0
20-Apr-20,GA,0,0,0
20-Apr-20,GJ,196,8,26
20-Apr-20,HP,0,0,0
20-Apr-20,HR,1,0,37
20-Apr-20,JH,5,0,4
20-Apr-20,JK,14,0,15
20-Apr-20,KA,18,0,1
20-Apr-20,KL,6,0,21
20-Apr-20,LA,0,0,0
20-Apr-20,LD,0,0,0
20-Apr-20,MH,466,9,65
20-Apr-20,ML,0,0,0
20-Apr-20,MN,0,0,1
20-Apr-20,MP,78,4,7
20-Apr-20,MZ,0,0,0
20-Apr-20,NL,0,0,0
20-Apr-20,OR,13,0,0
20-Apr-20,PB,1,0,1
20-Apr-20,PY,0,0,0
20-Apr-20,RJ,98,2,0
20-Apr-20,SK,0,0,0
20-Apr-20,TG,14,2,0
20-Apr-20,TN,43,2,46
20-Apr-20,TR,0,0,0
20-Apr-20,TT,1239,33,419
20-Apr-20,UN,0,0,0
20-Apr-20,UP,84,1,13
20-Apr-20,UT,2,0,7
20-Apr-20,WB,29,0,4
20-Jun-20,AN,0,0,0
20-Jun-20,AP,491,5,206
20-Jun-20,AR,0,0,1
20-Jun-20,AS,249,0,136
20-Jun-20,BR,213,0,269
20-Jun-20,CH,23,0,1
20-Jun-20,CT,116,1,63
20-Jun-20,DD,0,0,0
20-Jun-20,DL,3630,77,7725
20-Jun-20,DN,17,0,12
20-Jun-20,GA,29,0,11
20-Jun-20,GJ,539,20,535
20-Jun-20,HP,29,0,20
20-Jun-20,HR,480,5,239
20-Jun-20,JH,63,0,69
20-Jun-20,JK,154,6,142
20-Jun-20,KA,416,9,183
20-Jun-20,KL,127,0,57
20-Jun-20,LA,92,0,22
20-Jun-20,LD,0,0,0
20-Jun-20,MH,3874,91,1380
20-Jun-20,ML,0,0,0
20-Jun-20,MN,96,0,14
20-Jun-20,MP,142,6,132
20-Jun-20,MZ,10,0,0
20-Jun-20,NL,3,0,13
20-Jun-20,OR,179,1,237
20-Jun-20,PB,120,6,42
20-Jun-20,PY,51,0,13
20-Jun-20,RJ,381,4,277
20-Jun-20,SK,0,0,0
20-Jun-20,TG,546,5,154
20-Jun-20,TN,2396,38,1045
20-Jun-20,TR,8,0,23
20-Jun-20,TT,15918,308,13974
20-Jun-20,UN,338,0,0
20-Jun-20,UP,541,22,374
20-Jun-20,UT,124,1,17
20-Jun-20,WB,441,11,562
20-Mar-20,AN,0,0,0
20-Mar-20,AP,0,0,0
20-Mar-20,AR,0,0,0
20-Mar-20,AS,0,0,0
20-Mar-20,BR,0,0,0
20-Mar-20,CH,4,0,0
20-Mar-20,CT,0,0,0
20-Mar-20,DD,0,0,0
20-Mar-20,DL,6,0,2
20-Mar-20,DN,0,0,0
20-Mar-20,GA,0,0,0
20-Mar-20,GJ,5,0,0
20-Mar-20,HP,2,0,0
20-Mar-20,HR,2,0,0
20-Mar-20,JH,0,0,0
20-Mar-20,JK,0,0,0
20-Mar-20,KA,0,0,1
20-Mar-20,KL,12,0,0
20-Mar-20,LA,2,0,0
20-Mar-20,LD,0,0,0
20-Mar-20,MH,4,0,0
20-Mar-20,ML,0,0,0
20-Mar-20,MN,0,0,0
20-Mar-20,MP,4,0,0
20-Mar-20,MZ,0,0,0
20-Mar-20,NL,0,0,0
20-Mar-20,OR,0,0,0
20-Mar-20,PB,1,0,0
20-Mar-20,PY,0,0,0
20-Mar-20,RJ,8,0,0
20-Mar-20,SK,0,0,0
20-Mar-20,TG,3,0,0
20-Mar-20,TN,0,0,0
20-Mar-20,TR,0,0,0
20-Mar-20,TT,58,0,3
20-Mar-20,UN,0,0,0
20-Mar-20,UP,4,0,0
20-Mar-20,UT,0,0,0
20-Mar-20,WB,1,0,0
20-May-20,AN,0,0,0
20-May-20,AP,71,1,43
20-May-20,AR,0,0,0
20-May-20,AS,31,0,7
20-May-20,BR,257,0,54
20-May-20,CH,3,0,79
20-May-20,CT,14,0,0
20-May-20,DD,0,0,0
20-May-20,DL,534,10,442
20-May-20,DN,0,0,0
20-May-20,GA,4,0,0
20-May-20,GJ,398,30,176
20-May-20,HP,18,0,3
20-May-20,HR,29,0,21
20-May-20,JH,42,0,2
20-May-20,JK,73,1,31
20-May-20,KA,67,1,13
20-May-20,KL,24,0,5
20-May-20,LA,1,0,0
20-May-20,LD,0,0,0
20-May-20,MH,2161,65,679
20-May-20,ML,1,0,0
20-May-20,MN,16,0,0
20-May-20,MP,270,9,103
20-May-20,MZ,0,0,0
20-May-20,NL,0,0,0
20-May-20,OR,74,1,36
20-May-20,PB,3,0,152
20-May-20,PY,1,0,0
20-May-20,RJ,170,4,67
20-May-20,SK,0,0,0
20-May-20,TG,27,2,2
20-May-20,TN,743,3,987
20-May-20,TR,0,0,0
20-May-20,TT,5720,134,3113
20-May-20,UN,282,0,0
20-May-20,UP,249,4,148
20-May-20,UT,15,0,1
20-May-20,WB,142,3,62
21-Apr-20,AN,1,0,0
21-Apr-20,AP,35,2,4
21-Apr-20,AR,0,0,0
21-Apr-20,AS,0,0,0
21-Apr-20,BR,13,0,0
21-Apr-20,CH,1,0,0
21-Apr-20,CT,0,0,0
21-Apr-20,DD,0,0,0
21-Apr-20,DL,75,0,180
21-Apr-20,DN,0,0,0
21-Apr-20,GA,0,0,0
21-Apr-20,GJ,239,19,8
21-Apr-20,HP,0,0,0
21-Apr-20,HR,4,0,6
21-Apr-20,JH,0,0,0
21-Apr-20,JK,12,0,10
21-Apr-20,KA,10,1,17
21-Apr-20,KL,19,0,16
21-Apr-20,LA,0,0,0
21-Apr-20,LD,0,0,0
21-Apr-20,MH,552,19,150
21-Apr-20,ML,1,0,0
21-Apr-20,MN,0,0,0
21-Apr-20,MP,67,4,10
21-Apr-20,MZ,0,0,0
21-Apr-20,NL,0,0,0
21-Apr-20,OR,5,0,6
21-Apr-20,PB,6,0,11
21-Apr-20,PY,0,0,0
21-Apr-20,RJ,159,1,69
21-Apr-20,SK,0,0,0
21-Apr-20,TG,56,0,8
21-Apr-20,TN,76,1,178
21-Apr-20,TR,0,0,0
21-Apr-20,TT,1537,53,703
21-Apr-20,UN,0,0,0
21-Apr-20,UP,153,3,22
21-Apr-20,UT,0,0,1
21-Apr-20,WB,53,3,7
21-Jun-20,AN,1,0,2
21-Jun-20,AP,477,5,196
21-Jun-20,AR,4,0,6
21-Jun-20,AS,332,0,202
21-Jun-20,BR,162,2,264
21-Jun-20,CH,2,0,0
21-Jun-20,CT,121,0,53
21-Jun-20,DD,0,0,0
21-Jun-20,DL,3000,63,1719
21-Jun-20,DN,5,0,1
21-Jun-20,GA,64,0,6
21-Jun-20,GJ,580,25,655
21-Jun-20,HP,17,0,12
21-Jun-20,HR,412,11,429
21-Jun-20,JH,74,0,2
21-Jun-20,JK,122,1,46
21-Jun-20,KA,453,5,226
21-Jun-20,KL,133,0,93
21-Jun-20,LA,1,0,17
21-Jun-20,LD,0,0,0
21-Jun-20,MH,3870,186,1591
21-Jun-20,ML,0,0,5
21-Jun-20,MN,64,0,18
21-Jun-20,MP,179,14,135
21-Jun-20,MZ,1,0,0
21-Jun-20,NL,10,0,3
21-Jun-20,OR,304,4,186
21-Jun-20,PB,122,1,22
21-Jun-20,PY,28,1,9
21-Jun-20,RJ,393,12,323
21-Jun-20,SK,8,0,4
21-Jun-20,TG,730,7,225
21-Jun-20,TN,2532,53,1438
21-Jun-20,TR,35,0,79
21-Jun-20,TT,15151,426,9075
21-Jun-20,UN,-138,0,0
21-Jun-20,UP,596,21,626
21-Jun-20,UT,43,0,50
21-Jun-20,WB,414,15,432
21-Mar-20,AN,0,0,0
21-Mar-20,AP,2,0,0
21-Mar-20,AR,0,0,0
21-Mar-20,AS,0,0,0
21-Mar-20,BR,0,0,0
21-Mar-20,CH,0,0,0
21-Mar-20,CT,0,0,0
21-Mar-20,DD,0,0,0
21-Mar-20,DL,7,0,0
21-Mar-20,DN,0,0,0
21-Mar-20,GA,0,0,0
21-Mar-20,GJ,7,0,0
21-Mar-20,HP,0,0,0
21-Mar-20,HR,2,0,0
21-Mar-20,JH,0,0,0
21-Mar-20,JK,0,0,0
21-Mar-20,KA,5,0,0
21-Mar-20,KL,12,0,0
21-Mar-20,LA,3,0,0
21-Mar-20,LD,0,0,0
21-Mar-20,MH,12,0,0
21-Mar-20,ML,0,0,0
21-Mar-20,MN,0,0,0
21-Mar-20,MP,0,0,0
21-Mar-20,MZ,0,0,0
21-Mar-20,NL,0,0,0
21-Mar-20,OR,0,0,0
21-Mar-20,PB,10,0,0
21-Mar-20,PY,0,0,0
21-Mar-20,RJ,7,0,0
21-Mar-20,SK,0,0,0
21-Mar-20,TG,2,0,0
21-Mar-20,TN,3,0,0
21-Mar-20,TR,0,0,0
21-Mar-20,TT,78,0,0
21-Mar-20,UN,0,0,0
21-Mar-20,UP,4,0,0
21-Mar-20,UT,0,0,0
21-Mar-20,WB,2,0,0
21-May-20,AN,0,0,0
21-May-20,AP,45,1,41
21-May-20,AR,0,0,0
21-May-20,AS,22,0,6
21-May-20,BR,211,0,0
21-May-20,CH,16,0,42
21-May-20,CT,14,0,0
21-May-20,DD,0,0,0
21-May-20,DL,571,18,375
21-May-20,DN,0,0,0
21-May-20,GA,2,0,0
21-May-20,GJ,371,24,269
21-May-20,HP,42,0,5
21-May-20,HR,37,0,33
21-May-20,JH,13,0,7
21-May-20,JK,59,2,6
21-May-20,KA,143,0,15
21-May-20,KL,24,0,8
21-May-20,LA,0,0,0
21-May-20,LD,0,0,0
21-May-20,MH,2345,64,1408
21-May-20,ML,0,0,0
21-May-20,MN,0,0,0
21-May-20,MP,246,4,110
21-May-20,MZ,0,0,0
21-May-20,NL,0,0,0
21-May-20,OR,51,1,50
21-May-20,PB,23,1,25
21-May-20,PY,0,0,0
21-May-20,RJ,212,4,81
21-May-20,SK,0,0,0
21-May-20,TG,38,5,23
21-May-20,TN,776,7,400
21-May-20,TR,2,0,32
21-May-20,TT,6023,148,3131
21-May-20,UN,307,0,0
21-May-20,UP,340,11,138
21-May-20,UT,19,0,0
21-May-20,WB,94,6,57
22-Apr-20,AN,1,0,0
22-Apr-20,AP,56,2,24
22-Apr-20,AR,0,0,0
22-Apr-20,AS,0,0,0
22-Apr-20,BR,17,0,0
22-Apr-20,CH,0,0,0
22-Apr-20,CT,0,0,3
22-Apr-20,DD,0,0,0
22-Apr-20,DL,92,1,113
22-Apr-20,DN,0,0,0
22-Apr-20,GA,0,0,0
22-Apr-20,GJ,229,13,40
22-Apr-20,HP,0,0,0
22-Apr-20,HR,9,0,11
22-Apr-20,JH,0,0,0
22-Apr-20,JK,27,0,11
22-Apr-20,KA,9,0,2
22-Apr-20,KL,11,0,1
22-Apr-20,LA,0,0,0
22-Apr-20,LD,0,0,0
22-Apr-20,MH,431,18,67
22-Apr-20,ML,0,0,0
22-Apr-20,MN,0,0,0
22-Apr-20,MP,35,0,4
22-Apr-20,MZ,0,0,0
22-Apr-20,NL,0,0,0
22-Apr-20,OR,4,0,2
22-Apr-20,PB,27,0,4
22-Apr-20,PY,0,0,0
22-Apr-20,RJ,153,1,70
22-Apr-20,SK,0,0,0
22-Apr-20,TG,15,1,0
22-Apr-20,TN,33,0,27
22-Apr-20,TR,0,0,0
22-Apr-20,TT,1292,36,394
22-Apr-20,UN,0,0,0
22-Apr-20,UP,112,0,11
22-Apr-20,UT,0,0,4
22-Apr-20,WB,31,0,0
22-Jun-20,AN,0,0,0
22-Jun-20,AP,443,5,128
22-Jun-20,AR,9,0,1
22-Jun-20,AS,267,0,161
22-Jun-20,BR,228,1,136
22-Jun-20,CH,5,0,6
22-Jun-20,CT,47,1,66
22-Jun-20,DD,0,0,0
22-Jun-20,DL,2909,58,3589
22-Jun-20,DN,15,0,0
22-Jun-20,GA,46,1,17
22-Jun-20,GJ,563,21,560
22-Jun-20,HP,54,0,12
22-Jun-20,HR,390,9,359
22-Jun-20,JH,42,0,63
22-Jun-20,JK,132,3,149
22-Jun-20,KA,249,5,111
22-Jun-20,KL,138,0,88
22-Jun-20,LA,10,0,2
22-Jun-20,LD,0,0,0
22-Jun-20,MH,3721,113,1962
22-Jun-20,ML,2,0,0
22-Jun-20,MN,57,0,0
22-Jun-20,MP,175,6,200
22-Jun-20,MZ,1,0,3
22-Jun-20,NL,69,0,0
22-Jun-20,OR,143,2,143
22-Jun-20,PB,161,2,125
22-Jun-20,PY,17,0,9
22-Jun-20,RJ,302,7,313
22-Jun-20,SK,0,0,4
22-Jun-20,TG,872,7,274
22-Jun-20,TN,2710,37,1358
22-Jun-20,TR,16,0,23
22-Jun-20,TT,13560,312,10879
22-Jun-20,UN,-1295,0,0
22-Jun-20,UP,591,19,606
22-Jun-20,UT,58,1,21
22-Jun-20,WB,413,14,390
22-Mar-20,AN,0,0,0
22-Mar-20,AP,1,0,0
22-Mar-20,AR,0,0,0
22-Mar-20,AS,0,0,0
22-Mar-20,BR,2,1,0
22-Mar-20,CH,1,0,0
22-Mar-20,CT,0,0,0
22-Mar-20,DD,0,0,0
22-Mar-20,DL,0,0,0
22-Mar-20,DN,0,0,0
22-Mar-20,GA,0,0,0
22-Mar-20,GJ,4,1,0
22-Mar-20,HP,0,0,0
22-Mar-20,HR,0,0,0
22-Mar-20,JH,0,0,0
22-Mar-20,JK,0,0,0
22-Mar-20,KA,6,0,0
22-Mar-20,KL,15,0,0
22-Mar-20,LA,0,0,0
22-Mar-20,LD,0,0,0
22-Mar-20,MH,10,1,0
22-Mar-20,ML,0,0,0
22-Mar-20,MN,0,0,0
22-Mar-20,MP,2,0,0
22-Mar-20,MZ,0,0,0
22-Mar-20,NL,0,0,0
22-Mar-20,OR,0,0,0
22-Mar-20,PB,8,0,0
22-Mar-20,PY,0,0,0
22-Mar-20,RJ,4,0,0
22-Mar-20,SK,0,0,0
22-Mar-20,TG,6,0,0
22-Mar-20,TN,3,0,0
22-Mar-20,TR,0,0,0
22-Mar-20,TT,67,3,0
22-Mar-20,UN,0,0,0
22-Mar-20,UP,2,0,0
22-Mar-20,UT,0,0,0
22-Mar-20,WB,3,0,0
22-May-20,AN,0,0,0
22-May-20,AP,62,1,26
22-May-20,AR,0,0,0
22-May-20,AS,15,0,0
22-May-20,BR,179,2,58
22-May-20,CH,1,0,0
22-May-20,CT,44,0,3
22-May-20,DD,0,0,0
22-May-20,DL,660,14,330
22-May-20,DN,0,0,0
22-May-20,GA,2,0,9
22-May-20,GJ,363,29,392
